  0.46883386E+01 -0.11482043E+02
  0.46963899E+01 -0.11475677E+02
  0.47044412E+01 -0.11469273E+02
  0.47124924E+01 -0.11462836E+02
  0.47205437E+01 -0.11456370E+02
  0.47285950E+01 -0.11449881E+02
  0.47366463E+01 -0.11443375E+02
  0.47446976E+01 -0.11436858E+02
  0.47527488E+01 -0.11430336E+02
  0.47608001E+01 -0.11423817E+02
  0.47688514E+01 -0.11417306E+02
  0.47769027E+01 -0.11410812E+02
  0.47849540E+01 -0.11404341E+02
  0.47930052E+01 -0.11397901E+02
  0.48010565E+01 -0.11391498E+02
  0.48091078E+01 -0.11385141E+02
  0.48171591E+01 -0.11378835E+02
  0.48252104E+01 -0.11372589E+02
  0.48332616E+01 -0.11366408E+02
  0.48413129E+01 -0.11360300E+02
  0.48493642E+01 -0.11354270E+02
  0.48574155E+01 -0.11348325E+02
  0.48654668E+01 -0.11342471E+02
  0.48735180E+01 -0.11336714E+02
  0.48815693E+01 -0.11331059E+02
  0.48896206E+01 -0.11325512E+02
  0.48976719E+01 -0.11320079E+02
  0.49057232E+01 -0.11314765E+02
  0.49137744E+01 -0.11309575E+02
  0.49218257E+01 -0.11304515E+02
  0.49298770E+01 -0.11299590E+02
  0.49379283E+01 -0.11294806E+02
  0.49459796E+01 -0.11290169E+02
  0.49540308E+01 -0.11285684E+02
  0.49620821E+01 -0.11281357E+02
  0.49701334E+01 -0.11277195E+02
  0.49781847E+01 -0.11273204E+02
  0.49862360E+01 -0.11269389E+02
  0.49942872E+01 -0.11265759E+02
  0.50023385E+01 -0.11262318E+02
  0.50103898E+01 -0.11259075E+02
  0.50184411E+01 -0.11256036E+02
  0.50264924E+01 -0.11253208E+02
  0.50345436E+01 -0.11250598E+02
  0.50425949E+01 -0.11248216E+02
  0.50506462E+01 -0.11246068E+02
  0.50586975E+01 -0.11244165E+02
  0.50667488E+01 -0.11242518E+02
  0.50748000E+01 -0.11241136E+02
  0.50828513E+01 -0.11240027E+02
  0.50909026E+01 -0.11239187E+02
  0.50989539E+01 -0.11238594E+02
  0.51070052E+01 -0.11238212E+02
  0.51150564E+01 -0.11238012E+02
  
  0.00000000E+00 -0.12644113E+02
  0.80512801E-02 -0.12643930E+02
  0.16102560E-01 -0.12643511E+02
  0.24153840E-01 -0.12642855E+02
  0.32205120E-01 -0.12641963E+02
  0.40256401E-01 -0.12640833E+02
  0.48307681E-01 -0.12639467E+02
  0.56358961E-01 -0.12637864E+02
  0.64410241E-01 -0.12636024E+02
  0.72461521E-01 -0.12633949E+02
  0.80512801E-01 -0.12631638E+02
  0.88564081E-01 -0.12629092E+02
  0.96615361E-01 -0.12626311E+02
  0.10466664E+00 -0.12623298E+02
  0.11271792E+00 -0.12620051E+02
  0.12076920E+00 -0.12616574E+02
  0.12882048E+00 -0.12612867E+02
  0.13687176E+00 -0.12608932E+02
  0.14492304E+00 -0.12604770E+02
  0.15297432E+00 -0.12600384E+02
  0.16102560E+00 -0.12595776E+02
  0.16907688E+00 -0.12590948E+02
  0.17712816E+00 -0.12585904E+02
  0.18517944E+00 -0.12580646E+02
  0.19323072E+00 -0.12575177E+02
  0.20128200E+00 -0.12569501E+02
  0.20933328E+00 -0.12563622E+02
  0.21738456E+00 -0.12557543E+02
  0.22543584E+00 -0.12551271E+02
  0.23348712E+00 -0.12544808E+02
  0.24153840E+00 -0.12538159E+02
  0.24958968E+00 -0.12531330E+02
  0.25764096E+00 -0.12524326E+02
  0.26569224E+00 -0.12517152E+02
  0.27374352E+00 -0.12509812E+02
  0.28179480E+00 -0.12502312E+02
  0.28984608E+00 -0.12494658E+02
  0.29789736E+00 -0.12486853E+02
  0.30594864E+00 -0.12478904E+02
  0.31399992E+00 -0.12470815E+02
  0.32205120E+00 -0.12462591E+02
  0.33010248E+00 -0.12454235E+02
  0.33815376E+00 -0.12445753E+02
  0.34620504E+00 -0.12437147E+02
  0.35425632E+00 -0.12428422E+02
  0.36230760E+00 -0.12419581E+02
  0.37035889E+00 -0.12410628E+02
  0.37841017E+00 -0.12401565E+02
  0.38646145E+00 -0.12392396E+02
  0.39451273E+00 -0.12383124E+02
  0.40256401E+00 -0.12373753E+02
  0.41061529E+00 -0.12364285E+02
  0.41866657E+00 -0.12354725E+02
  0.42671785E+00 -0.12345075E+02
  0.43476913E+00 -0.12335342E+02
  0.44282041E+00 -0.12325530E+02
  0.45087169E+00 -0.12315644E+02
  0.45892297E+00 -0.12305690E+02
  0.46697425E+00 -0.12295676E+02
  0.47502553E+00 -0.12285609E+02
  0.48307681E+00 -0.12275498E+02
  0.49112809E+00 -0.12265352E+02
  0.49917937E+00 -0.12255181E+02
